textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2014,4.80189325
Envasado,2014,8.0304455
Total,2014,12.83233875

SubCategoria,Year,Valor
Granel,2014,4.8
Envasado,2014,8.0
Total,2014,12.8

