textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2014,5.391034
Envasado,2014,8.46471725
Total,2014,13.85575125

SubCategoria,Year,Valor
Granel,2014,5.4
Envasado,2014,8.5
Total,2014,13.9

