textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,3.70393981375
Tequila,2008,9.20209786375
Total,2008,12.9060376775

SubCategoria,Year,Valor
Tequila 100%,2008,3.7
Tequila,2008,9.2
Total,2008,12.9

