textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1996,0.10467875
Tequila,1996,5.961283625
Total,1996,6.065962375

SubCategoria,Year,Valor
Tequila 100%,1996,0.1
Tequila,1996,6.0
Total,1996,6.1

