textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2011,5.39341825
Envasado,2011,5.022785625
Total,2011,10.416203875

SubCategoria,Year,Valor
Granel,2011,5.4
Envasado,2011,5.0
Total,2011,10.4

