textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2011,7.034941375
Envasado,2011,6.3932495
Total,2011,13.428190875

SubCategoria,Year,Valor
Granel,2011,7.0
Envasado,2011,6.4
Total,2011,13.4

