textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,1998,6.536498375
Envasado,1998,1.2827155
Total,1998,7.819213875

SubCategoria,Year,Valor
Granel,1998,6.5
Envasado,1998,1.3
Total,1998,7.8

