textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,1998,6.311135875
Envasado,1998,1.130476875
Total,1998,7.44161275

SubCategoria,Year,Valor
Granel,1998,6.3
Envasado,1998,1.1
Total,1998,7.4

