textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,1998,6.33617325
Envasado,1998,1.0119945
Total,1998,7.34816775

SubCategoria,Year,Valor
Granel,1998,6.3
Envasado,1998,1.0
Total,1998,7.3

