textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2018,10.771288
Tequila,2018,8.161289125
Total,2018,18.932577125

SubCategoria,Year,Valor
Tequila 100%,2018,10.8
Tequila,2018,8.2
Total,2018,18.9

