textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2018,10.462172875
Tequila,2018,7.636572625
Total,2018,18.0987455

SubCategoria,Year,Valor
Tequila 100%,2018,10.5
Tequila,2018,7.6
Total,2018,18.1

