textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2018,9.99320575
Tequila,2018,10.024023625
Total,2018,20.017229375

SubCategoria,Year,Valor
Tequila 100%,2018,10.0
Tequila,2018,10.0
Total,2018,20.0

