textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2018,8.659853125
Tequila,2018,8.83798575
Total,2018,17.497838875

SubCategoria,Year,Valor
Tequila 100%,2018,8.7
Tequila,2018,8.8
Total,2018,17.5

