textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2016,6.75652725
Envasado,2016,8.407262875
Total,2016,15.163790125

SubCategoria,Year,Valor
Granel,2016,6.8
Envasado,2016,8.4
Total,2016,15.2

