textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2016,7.401975625
Envasado,2016,8.62414025
Total,2016,16.026115875

SubCategoria,Year,Valor
Granel,2016,7.4
Envasado,2016,8.6
Total,2016,16.0

