textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1996,11.962562
Tequila,1996,18.895233
Total,1996,30.857795

SubCategoria,Year,Valor
Tequila 100%,1996,12.0
Tequila,1996,18.9
Total,1996,30.9

