textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2016,54.080774
Tequila,2016,26.656758
Total,2016,80.737532

SubCategoria,Year,Valor
Tequila 100%,2016,54.1
Tequila,2016,26.7
Total,2016,80.7

