textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2016,44.374588
Tequila,2016,25.555625
Total,2016,69.930213

SubCategoria,Year,Valor
Tequila 100%,2016,44.4
Tequila,2016,25.6
Total,2016,69.9

