textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2016,55.5209
Tequila,2016,28.490028
Total,2016,84.010928

SubCategoria,Year,Valor
Tequila 100%,2016,55.5
Tequila,2016,28.5
Total,2016,84.0

