textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2010,4.22803425
Tequila,2010,11.4660205
Total,2010,15.69405475

SubCategoria,Year,Valor
Tequila 100%,2010,4.2
Tequila,2010,11.5
Total,2010,15.7

