textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2010,4.7923425
Tequila,2010,9.80549625
Total,2010,14.59783875

SubCategoria,Year,Valor
Tequila 100%,2010,4.8
Tequila,2010,9.8
Total,2010,14.6

