textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2015,7.34100125
Tequila,2015,9.195297375
Total,2015,16.536298625

SubCategoria,Year,Valor
Tequila 100%,2015,7.3
Tequila,2015,9.2
Total,2015,16.5

