textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,1.061839625
Tequila,2004,6.08977325
Total,2004,7.151612875

SubCategoria,Year,Valor
Tequila 100%,2004,1.1
Tequila,2004,6.1
Total,2004,7.2

