textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2004,1.454343
Tequila,2004,7.2963385
Total,2004,8.7506815

SubCategoria,Year,Valor
Tequila 100%,2004,1.5
Tequila,2004,7.3
Total,2004,8.8

