textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2003,2.275488875
Tequila,2003,8.663848875
Total,2003,10.93933775

SubCategoria,Year,Valor
Tequila 100%,2003,2.3
Tequila,2003,8.7
Total,2003,10.9

