textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2003,3.274000125
Tequila,2003,10.489923125
Total,2003,13.76392325

SubCategoria,Year,Valor
Tequila 100%,2003,3.3
Tequila,2003,10.5
Total,2003,13.8

