textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2016,15.304719375
Tequila,2016,10.758264
Total,2016,26.062983375

SubCategoria,Year,Valor
Tequila 100%,2016,15.3
Tequila,2016,10.8
Total,2016,26.1

