textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2017,11.850837625
Tequila,2017,9.7703595
Total,2017,21.621197125

SubCategoria,Year,Valor
Tequila 100%,2017,11.9
Tequila,2017,9.8
Total,2017,21.6

