textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2017,13.375626
Tequila,2017,11.183205
Total,2017,24.558831

SubCategoria,Year,Valor
Tequila 100%,2017,13.4
Tequila,2017,11.2
Total,2017,24.6

