textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1996,2.872508375
Tequila,1996,9.760441625
Total,1996,12.63295

SubCategoria,Year,Valor
Tequila 100%,1996,2.9
Tequila,1996,9.8
Total,1996,12.6

