textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1996,3.029376625
Tequila,1996,8.974999
Total,1996,12.004375625

SubCategoria,Year,Valor
Tequila 100%,1996,3.0
Tequila,1996,9.0
Total,1996,12.0

