textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1996,3.10150225
Tequila,1996,8.036809
Total,1996,11.13831125

SubCategoria,Year,Valor
Tequila 100%,1996,3.1
Tequila,1996,8.0
Total,1996,11.1

