textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,13.309008625
Tequila,2008,8.597804875
Total,2008,21.9068135

SubCategoria,Year,Valor
Tequila 100%,2008,13.3
Tequila,2008,8.6
Total,2008,21.9

