textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2008,15.828769
Tequila,2008,13.577986125
Total,2008,29.406755125

SubCategoria,Year,Valor
Tequila 100%,2008,15.8
Tequila,2008,13.6
Total,2008,29.4

