textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2009,6.87449675
Envasado,2009,4.672921
Total,2009,11.54741775

SubCategoria,Year,Valor
Granel,2009,6.9
Envasado,2009,4.7
Total,2009,11.5

