textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2019,10.15389925
Tequila,2019,10.76942075
Total,2019,20.92332

SubCategoria,Year,Valor
Tequila 100%,2019,10.2
Tequila,2019,10.8
Total,2019,20.9

