textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2012,7.623908875
Envasado,2012,7.760839625
Total,2012,15.3847485

SubCategoria,Year,Valor
Granel,2012,7.6
Envasado,2012,7.8
Total,2012,15.4

