textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1995,0.0756855
Tequila,1995,6.574335625
Total,1995,6.650021125

SubCategoria,Year,Valor
Tequila 100%,1995,0.1
Tequila,1995,6.6
Total,1995,6.7

