textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1995,0.074545625
Tequila,1995,5.0262465
Total,1995,5.100792125

SubCategoria,Year,Valor
Tequila 100%,1995,0.1
Tequila,1995,5.0
Total,1995,5.1

