textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2021,24.0642985
Tequila,2021,10.24897775
Total,2021,34.31327625

SubCategoria,Year,Valor
Tequila 100%,2021,24.1
Tequila,2021,10.2
Total,2021,34.3

