textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2019,92.790541
Tequila,2019,30.045211
Total,2019,122.835752

SubCategoria,Year,Valor
Tequila 100%,2019,92.8
Tequila,2019,30.0
Total,2019,122.8

