textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2011,9.839632
Tequila,2011,9.459274
Total,2011,19.298906

SubCategoria,Year,Valor
Tequila 100%,2011,9.8
Tequila,2011,9.5
Total,2011,19.3

