textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2001,1.9880135
Tequila,2001,12.813119
Total,2001,14.8011325

SubCategoria,Year,Valor
Tequila 100%,2001,2.0
Tequila,2001,12.8
Total,2001,14.8

