textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2011,5.262379375
Tequila,2011,9.7774875
Total,2011,15.039866875

SubCategoria,Year,Valor
Tequila 100%,2011,5.3
Tequila,2011,9.8
Total,2011,15.0

