textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2011,3.8808935
Tequila,2011,8.111802875
Total,2011,11.992696375

SubCategoria,Year,Valor
Tequila 100%,2011,3.9
Tequila,2011,8.1
Total,2011,12.0

