textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2003,1.3448435
Tequila,2003,7.1996815
Total,2003,8.544525

SubCategoria,Year,Valor
Tequila 100%,2003,1.3
Tequila,2003,7.2
Total,2003,8.5

