textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2010,3.723157625
Envasado,2010,4.875055625
Total,2010,8.59821325

SubCategoria,Year,Valor
Granel,2010,3.7
Envasado,2010,4.9
Total,2010,8.6

