textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2010,9.249282625
Envasado,2010,6.265397875
Total,2010,15.5146805

SubCategoria,Year,Valor
Granel,2010,9.2
Envasado,2010,6.3
Total,2010,15.5

