textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2010,9.267460125
Envasado,2010,6.426594625
Total,2010,15.69405475

SubCategoria,Year,Valor
Granel,2010,9.3
Envasado,2010,6.4
Total,2010,15.7

