textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2000,0.88834625
Tequila,2000,9.874440125
Total,2000,10.762786375

SubCategoria,Year,Valor
Tequila 100%,2000,0.9
Tequila,2000,9.9
Total,2000,10.8

