textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2000,1.41193525
Tequila,2000,12.233871375
Total,2000,13.645806625

SubCategoria,Year,Valor
Tequila 100%,2000,1.4
Tequila,2000,12.2
Total,2000,13.6

