textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,83.615775
Tequila,2020,20.389989
Total,2020,104.005764

SubCategoria,Year,Valor
Tequila 100%,2020,83.6
Tequila,2020,20.4
Total,2020,104.0

