textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,94.378726
Tequila,2020,25.979605
Total,2020,120.358331

SubCategoria,Year,Valor
Tequila 100%,2020,94.4
Tequila,2020,26.0
Total,2020,120.4

