textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,115.194441
Tequila,2020,25.919164
Total,2020,141.113605

SubCategoria,Year,Valor
Tequila 100%,2020,115.2
Tequila,2020,25.9
Total,2020,141.1

