textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2020,81.814589
Tequila,2020,29.30881
Total,2020,111.123399

SubCategoria,Year,Valor
Tequila 100%,2020,81.8
Tequila,2020,29.3
Total,2020,111.1

