textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2005,2.252130375
Envasado,2005,2.932611
Total,2005,5.184741375

SubCategoria,Year,Valor
Granel,2005,2.3
Envasado,2005,2.9
Total,2005,5.2

