textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2021,170.235452
Tequila,2021,25.997945
Total,2021,196.233397

SubCategoria,Year,Valor
Tequila 100%,2021,170.2
Tequila,2021,26.0
Total,2021,196.2

