textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,2021,117.414068
Tequila,2021,20.380706
Total,2021,137.794774

SubCategoria,Year,Valor
Tequila 100%,2021,117.4
Tequila,2021,20.4
Total,2021,137.8

