textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2013,8.9012715
Envasado,2013,7.932419
Total,2013,16.8336905

SubCategoria,Year,Valor
Granel,2013,8.9
Envasado,2013,7.9
Total,2013,16.8

