textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2013,6.893214625
Envasado,2013,7.355272375
Total,2013,14.248487

SubCategoria,Year,Valor
Granel,2013,6.9
Envasado,2013,7.4
Total,2013,14.2

