textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Granel,2013,6.2509315
Envasado,2013,6.742674125
Total,2013,12.993605625

SubCategoria,Year,Valor
Granel,2013,6.3
Envasado,2013,6.7
Total,2013,13.0

