textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1998,3.696565125
Tequila,1998,9.43446075
Total,1998,13.131025875

SubCategoria,Year,Valor
Tequila 100%,1998,3.7
Tequila,1998,9.4
Total,1998,13.1

