textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1998,3.937687875
Tequila,1998,8.263624875
Total,1998,12.20131275

SubCategoria,Year,Valor
Tequila 100%,1998,3.9
Tequila,1998,8.3
Total,1998,12.2

