textbox2
#Error

chart1_SeriesGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_label,chart1_SeriesGroup1_chart1_CategoryGroup1_Value_DataValue0
Tequila 100%,1995,10.867544
Tequila,1995,14.410705
Total,1995,25.278249

SubCategoria,Year,Valor
Tequila 100%,1995,10.9
Tequila,1995,14.4
Total,1995,25.3

